PolygonLayer1_label,Value0
All people in poverty (2023),Children ages 0-17 in poverty (2023),National,"40,763,043","40,485,829","41,040,257","11,445,264","11,310,265","11,580,263"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Nebraska,"197,626","189,186","206,066","52,447","48,243","56,651"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Nevada,"383,742","370,444","397,040","110,536","103,625","117,447"
All people in poverty (2023),Children ages 0-17 in poverty (2023),New Hampshire,"99,969","94,253","105,685","20,374","17,733","23,015"
All people in poverty (2023),Children ages 0-17 in poverty (2023),New Jersey,"885,529","864,431","906,627","252,962","240,126","265,798"
All people in poverty (2023),Children ages 0-17 in poverty (2023),New Mexico,"349,872","338,041","361,703","100,608","94,409","106,807"
All people in poverty (2023),Children ages 0-17 in poverty (2023),New York,"2,697,685","2,660,117","2,735,253","718,306","697,430","739,182"
All people in poverty (2023),Children ages 0-17 in poverty (2023),North Carolina,"1,351,818","1,325,459","1,378,177","403,041","388,602","417,480"
All people in poverty (2023),Children ages 0-17 in poverty (2023),North Dakota,"75,483","71,409","79,557","18,256","16,126","20,386"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Ohio,"1,518,116","1,492,381","1,543,851","441,934","425,613","458,255"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Oklahoma,"621,050","609,199","632,901","194,200","187,244","201,156"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Oregon,"503,758","490,856","516,660","111,495","104,717","118,273"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Pennsylvania,"1,497,696","1,471,263","1,524,129","400,534","384,307","416,761"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Rhode Island,"120,087","113,989","126,185","30,274","27,551","32,997"
All people in poverty (2023),Children ages 0-17 in poverty (2023),South Carolina,"724,634","706,516","742,752","211,225","201,409","221,041"
All people in poverty (2023),Children ages 0-17 in poverty (2023),South Dakota,"101,184","96,133","106,235","29,314","26,559","32,069"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Tennessee,"963,479","942,879","984,079","290,918","277,427","304,409"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Texas,"4,091,368","4,036,213","4,146,523","1,373,461","1,338,184","1,408,738"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Utah,"302,676","290,726","314,626","85,097","78,817","91,377"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Vermont,"61,591","58,383","64,799","11,515","10,202","12,828"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Virginia,"867,052","847,246","886,858","235,215","223,684","246,746"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Washington,"793,263","773,166","813,360","196,142","186,017","206,267"
All people in poverty (2023),Children ages 0-17 in poverty (2023),West Virginia,"281,922","273,889","289,955","67,559","63,767","71,351"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Wisconsin,"614,069","599,659","628,479","157,510","149,367","165,653"
All people in poverty (2023),Children ages 0-17 in poverty (2023),Wyoming,"59,458","55,651","63,265","15,355","13,577","17,133"

